hidden_layers,activation,solver,max_iter,accuracy,f1_score,cv_mean,cv_std,cv_fold_1,cv_fold_2,cv_fold_3,validation_fraction,n_iter_no_change,learning_rate,alpha,batch_size,learning_rate_init,momentum,nesterovs_momentum,early_stopping,tol,n_iter_,n_layers_,n_outputs_,timestamp
"(300, 150)",identity,adam,500,0.7215909090909091,0.5377110694183864,0.519859500655948,0.05576380067518427,0.4412878787878788,0.553290623179965,0.565,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,17,4,1,2024-12-27 02:04:31.236492
"(300, 150)",identity,adam,2000,0.7215909090909091,0.5377110694183864,0.519859500655948,0.05576380067518427,0.4412878787878788,0.553290623179965,0.565,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,17,4,1,2024-12-27 02:04:31.741123
"(200,)",identity,sgd,2000,0.7784090909090909,0.5376843806829663,0.4909308059793496,0.08294846552550167,0.5799352750809061,0.38025210084033617,0.5126050420168067,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,109,3,1,2024-12-27 02:02:28.935106
"(200,)",identity,sgd,1000,0.7784090909090909,0.5376843806829663,0.4909308059793496,0.08294846552550167,0.5799352750809061,0.38025210084033617,0.5126050420168067,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,109,3,1,2024-12-27 02:02:28.442123
"(100, 50)",relu,sgd,1000,0.7784090909090909,0.5376843806829663,0.5984016705442076,0.08268394105225658,0.62346588119784,0.48695652173913045,0.6847826086956521,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,112,4,1,2024-12-27 02:02:57.239864
"(100, 50)",relu,sgd,2000,0.7784090909090909,0.5376843806829663,0.5984016705442076,0.08268394105225658,0.62346588119784,0.48695652173913045,0.6847826086956521,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,112,4,1,2024-12-27 02:02:57.722196
"(100, 50)",relu,sgd,500,0.7784090909090909,0.5376843806829663,0.5984016705442076,0.08268394105225658,0.62346588119784,0.48695652173913045,0.6847826086956521,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,112,4,1,2024-12-27 02:02:56.752924
"(100, 50)",relu,sgd,200,0.7784090909090909,0.5376843806829663,0.5984016705442076,0.08268394105225658,0.62346588119784,0.48695652173913045,0.6847826086956521,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,112,4,1,2024-12-27 02:02:56.268871
"(200,)",identity,sgd,500,0.7784090909090909,0.5376843806829663,0.4909308059793496,0.08294846552550167,0.5799352750809061,0.38025210084033617,0.5126050420168067,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,109,3,1,2024-12-27 02:02:27.955075
"(200,)",identity,sgd,200,0.7784090909090909,0.5376843806829663,0.4909308059793496,0.08294846552550167,0.5799352750809061,0.38025210084033617,0.5126050420168067,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,109,3,1,2024-12-27 02:02:27.471144
"(300,)",relu,sgd,200,0.7556818181818182,0.5367003367003367,0.4545845004668534,0.06333612741768067,0.39126984126984127,0.5411111111111111,0.43137254901960786,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,107,3,1,2024-12-27 02:02:32.657338
"(300,)",relu,sgd,500,0.7556818181818182,0.5367003367003367,0.4545845004668534,0.06333612741768067,0.39126984126984127,0.5411111111111111,0.43137254901960786,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,107,3,1,2024-12-27 02:02:33.288392
"(300,)",relu,sgd,1000,0.7556818181818182,0.5367003367003367,0.4545845004668534,0.06333612741768067,0.39126984126984127,0.5411111111111111,0.43137254901960786,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,107,3,1,2024-12-27 02:02:33.926527
"(300,)",relu,sgd,2000,0.7556818181818182,0.5367003367003367,0.4545845004668534,0.06333612741768067,0.39126984126984127,0.5411111111111111,0.43137254901960786,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,107,3,1,2024-12-27 02:02:34.559664
"(200,)",relu,adam,500,0.8011363636363636,0.5363889516068338,0.4729927054325535,0.03658686610471593,0.4380952380952381,0.4573578595317726,0.5235250186706497,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,18,3,1,2024-12-27 02:02:12.313128
"(200,)",relu,adam,200,0.8011363636363636,0.5363889516068338,0.4729927054325535,0.03658686610471593,0.4380952380952381,0.4573578595317726,0.5235250186706497,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,18,3,1,2024-12-27 02:02:12.187560
"(200,)",relu,adam,1000,0.8011363636363636,0.5363889516068338,0.4729927054325535,0.03658686610471593,0.4380952380952381,0.4573578595317726,0.5235250186706497,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,18,3,1,2024-12-27 02:02:12.438396
"(200,)",relu,adam,2000,0.8011363636363636,0.5363889516068338,0.4729927054325535,0.03658686610471593,0.4380952380952381,0.4573578595317726,0.5235250186706497,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,18,3,1,2024-12-27 02:02:12.560555
"(200, 100, 50)",tanh,sgd,200,0.625,0.5333440462799293,0.4871353314749541,0.031168551861778856,0.5137362637362637,0.44339622641509435,0.5042735042735043,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,97,5,1,2024-12-27 02:05:11.337147
"(200, 100, 50)",tanh,sgd,2000,0.625,0.5333440462799293,0.4871353314749541,0.031168551861778856,0.5137362637362637,0.44339622641509435,0.5042735042735043,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,97,5,1,2024-12-27 02:05:14.229593
"(200, 100, 50)",tanh,sgd,500,0.625,0.5333440462799293,0.4871353314749541,0.031168551861778856,0.5137362637362637,0.44339622641509435,0.5042735042735043,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,97,5,1,2024-12-27 02:05:12.302246
"(200, 100, 50)",tanh,sgd,1000,0.625,0.5333440462799293,0.4871353314749541,0.031168551861778856,0.5137362637362637,0.44339622641509435,0.5042735042735043,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,97,5,1,2024-12-27 02:05:13.265592
"(200, 100, 50)",tanh,adam,200,0.8181818181818182,0.5279919544083138,0.49746296680258945,0.03922744352838318,0.5137362637362637,0.44339622641509435,0.5352564102564102,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,17,5,1,2024-12-27 02:05:09.795825
"(200, 100, 50)",tanh,adam,2000,0.8181818181818182,0.5279919544083138,0.49746296680258945,0.03922744352838318,0.5137362637362637,0.44339622641509435,0.5352564102564102,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,17,5,1,2024-12-27 02:05:10.376963
"(200, 100, 50)",tanh,adam,500,0.8181818181818182,0.5279919544083138,0.49746296680258945,0.03922744352838318,0.5137362637362637,0.44339622641509435,0.5352564102564102,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,17,5,1,2024-12-27 02:05:09.991142
"(200, 100, 50)",tanh,adam,1000,0.8181818181818182,0.5279919544083138,0.49746296680258945,0.03922744352838318,0.5137362637362637,0.44339622641509435,0.5352564102564102,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,17,5,1,2024-12-27 02:05:10.186411
"(100,)",identity,adam,200,0.8125,0.5242074219710002,0.43321127734988507,0.0060768434908525844,0.424645390070922,0.4380952380952381,0.4368932038834951,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,25,3,1,2024-12-27 02:02:08.839507
"(200, 100, 50, 25)",identity,adam,2000,0.8125,0.5242074219710002,0.5152230122818358,0.06359021716329069,0.4380952380952381,0.5137362637362637,0.5938375350140056,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,17,6,1,2024-12-27 02:08:47.279577
"(200, 100, 50, 25)",identity,adam,200,0.8125,0.5242074219710002,0.5152230122818358,0.06359021716329069,0.4380952380952381,0.5137362637362637,0.5938375350140056,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,17,6,1,2024-12-27 02:08:46.745932
"(200, 100, 50, 25)",identity,adam,500,0.8125,0.5242074219710002,0.5152230122818358,0.06359021716329069,0.4380952380952381,0.5137362637362637,0.5938375350140056,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,17,6,1,2024-12-27 02:08:46.923783
"(200, 100, 50, 25)",identity,adam,1000,0.8125,0.5242074219710002,0.5152230122818358,0.06359021716329069,0.4380952380952381,0.5137362637362637,0.5938375350140056,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,17,6,1,2024-12-27 02:08:47.103849
"(100,)",identity,adam,2000,0.8125,0.5242074219710002,0.43321127734988507,0.0060768434908525844,0.424645390070922,0.4380952380952381,0.4368932038834951,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,25,3,1,2024-12-27 02:02:09.148079
"(100,)",identity,adam,500,0.8125,0.5242074219710002,0.43321127734988507,0.0060768434908525844,0.424645390070922,0.4380952380952381,0.4368932038834951,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,25,3,1,2024-12-27 02:02:08.943149
"(100,)",identity,adam,1000,0.8125,0.5242074219710002,0.43321127734988507,0.0060768434908525844,0.424645390070922,0.4380952380952381,0.4368932038834951,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,25,3,1,2024-12-27 02:02:09.045816
"(100, 50, 25)",identity,sgd,200,0.8011363636363636,0.5169006352442945,0.47933214394379436,0.04420092945992241,0.4755555555555555,0.42718446601941745,0.5352564102564102,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,106,5,1,2024-12-27 02:04:59.721671
"(100, 50, 25)",identity,sgd,500,0.8011363636363636,0.5169006352442945,0.47933214394379436,0.04420092945992241,0.4755555555555555,0.42718446601941745,0.5352564102564102,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,106,5,1,2024-12-27 02:05:00.173987
"(100, 50, 25)",identity,sgd,1000,0.8011363636363636,0.5169006352442945,0.47933214394379436,0.04420092945992241,0.4755555555555555,0.42718446601941745,0.5352564102564102,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,106,5,1,2024-12-27 02:05:00.632330
"(100, 50, 25)",identity,sgd,2000,0.8011363636363636,0.5169006352442945,0.47933214394379436,0.04420092945992241,0.4755555555555555,0.42718446601941745,0.5352564102564102,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,106,5,1,2024-12-27 02:05:01.088827
"(100, 50)",tanh,adam,2000,0.7443181818181818,0.5151515151515151,0.4920508178470251,0.06214498112456783,0.5799352750809061,0.4485981308411215,0.44761904761904764,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,18,4,1,2024-12-27 02:02:59.466924
"(100, 50)",tanh,adam,1000,0.7443181818181818,0.5151515151515151,0.4920508178470251,0.06214498112456783,0.5799352750809061,0.4485981308411215,0.44761904761904764,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,18,4,1,2024-12-27 02:02:59.349718
"(100, 50)",tanh,adam,500,0.7443181818181818,0.5151515151515151,0.4920508178470251,0.06214498112456783,0.5799352750809061,0.4485981308411215,0.44761904761904764,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,18,4,1,2024-12-27 02:02:59.230010
"(100, 50)",tanh,adam,200,0.7443181818181818,0.5151515151515151,0.4920508178470251,0.06214498112456783,0.5799352750809061,0.4485981308411215,0.44761904761904764,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,18,4,1,2024-12-27 02:02:59.116287
"(300, 150)",tanh,adam,2000,0.7670454545454546,0.5139758873846568,0.49202471649034063,0.061414466392682526,0.4485981308411215,0.4485981308411215,0.5788778877887789,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,17,4,1,2024-12-27 02:04:00.074122
"(300, 150)",tanh,adam,1000,0.7670454545454546,0.5139758873846568,0.49202471649034063,0.061414466392682526,0.4485981308411215,0.4485981308411215,0.5788778877887789,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,17,4,1,2024-12-27 02:03:59.797639
"(300, 150)",tanh,adam,500,0.7670454545454546,0.5139758873846568,0.49202471649034063,0.061414466392682526,0.4485981308411215,0.4485981308411215,0.5788778877887789,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,17,4,1,2024-12-27 02:03:59.535338
"(300, 150)",tanh,adam,200,0.7670454545454546,0.5139758873846568,0.49202471649034063,0.061414466392682526,0.4485981308411215,0.4485981308411215,0.5788778877887789,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,17,4,1,2024-12-27 02:03:59.269856
"(10, 10, 15)",identity,adam,2000,0.7954545454545454,0.5133640552995392,0.4586503818761883,0.047215173132459536,0.41634408602150536,0.5245421245421246,0.43506493506493504,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,23,5,1,2024-12-27 02:01:48.955449
"(10, 10, 15)",identity,adam,1000,0.7954545454545454,0.5133640552995392,0.4586503818761883,0.047215173132459536,0.41634408602150536,0.5245421245421246,0.43506493506493504,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,23,5,1,2024-12-27 02:01:48.890061
"(10, 10, 15)",identity,adam,500,0.7954545454545454,0.5133640552995392,0.4586503818761883,0.047215173132459536,0.41634408602150536,0.5245421245421246,0.43506493506493504,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,23,5,1,2024-12-27 02:01:48.824013
"(10, 10, 15)",identity,adam,200,0.7954545454545454,0.5133640552995392,0.4586503818761883,0.047215173132459536,0.41634408602150536,0.5245421245421246,0.43506493506493504,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,23,5,1,2024-12-27 02:01:48.758417
"(300, 150)",identity,sgd,200,0.7954545454545454,0.5133640552995392,0.5063979307598546,0.0684804937544817,0.424645390070922,0.5922381711855396,0.5023102310231023,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,111,4,1,2024-12-27 02:04:32.651454
"(300, 150)",identity,sgd,500,0.7954545454545454,0.5133640552995392,0.5063979307598546,0.0684804937544817,0.424645390070922,0.5922381711855396,0.5023102310231023,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,111,4,1,2024-12-27 02:04:33.552897
"(300, 150)",identity,sgd,1000,0.7954545454545454,0.5133640552995392,0.5063979307598546,0.0684804937544817,0.424645390070922,0.5922381711855396,0.5023102310231023,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,111,4,1,2024-12-27 02:04:34.515260
"(300, 150)",identity,sgd,2000,0.7954545454545454,0.5133640552995392,0.5063979307598546,0.0684804937544817,0.424645390070922,0.5922381711855396,0.5023102310231023,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,111,4,1,2024-12-27 02:04:35.430946
"(100,)",identity,sgd,2000,0.7386363636363636,0.5115830115830116,0.434596432765181,0.06791893598699075,0.358695652173913,0.4215686274509804,0.5235250186706497,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,110,3,1,2024-12-27 02:02:10.624160
"(100,)",identity,sgd,1000,0.7386363636363636,0.5115830115830116,0.434596432765181,0.06791893598699075,0.358695652173913,0.4215686274509804,0.5235250186706497,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,110,3,1,2024-12-27 02:02:10.257038
"(100,)",identity,sgd,500,0.7386363636363636,0.5115830115830116,0.434596432765181,0.06791893598699075,0.358695652173913,0.4215686274509804,0.5235250186706497,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,110,3,1,2024-12-27 02:02:09.889329
"(100,)",identity,sgd,200,0.7386363636363636,0.5115830115830116,0.434596432765181,0.06791893598699075,0.358695652173913,0.4215686274509804,0.5235250186706497,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,110,3,1,2024-12-27 02:02:09.520805
"(10, 10, 10)",relu,sgd,200,0.7897727272727273,0.5098968916986528,0.36450797403535584,0.10191953014353902,0.32027649769585254,0.2678210678210678,0.5054263565891473,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,200,5,1,2024-12-27 02:01:29.931253
"(10, 10, 10)",relu,sgd,500,0.7897727272727273,0.5098968916986528,0.36450797403535584,0.10191953014353902,0.32027649769585254,0.2678210678210678,0.5054263565891473,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,206,5,1,2024-12-27 02:01:30.259257
"(10, 10, 10)",relu,sgd,1000,0.7897727272727273,0.5098968916986528,0.36450797403535584,0.10191953014353902,0.32027649769585254,0.2678210678210678,0.5054263565891473,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,206,5,1,2024-12-27 02:01:30.605383
"(10, 10, 10)",relu,sgd,2000,0.7897727272727273,0.5098968916986528,0.36450797403535584,0.10191953014353902,0.32027649769585254,0.2678210678210678,0.5054263565891473,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,206,5,1,2024-12-27 02:01:30.948633
"(300, 150, 75)",tanh,sgd,200,0.7897727272727273,0.5098968916986528,0.4989239028944911,0.052485873817181755,0.4380952380952381,0.5661764705882353,0.4925,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,111,5,1,2024-12-27 02:05:55.562323
"(300, 150, 75)",tanh,sgd,500,0.7897727272727273,0.5098968916986528,0.4989239028944911,0.052485873817181755,0.4380952380952381,0.5661764705882353,0.4925,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,111,5,1,2024-12-27 02:05:57.124080
"(300, 150, 75)",tanh,sgd,1000,0.7897727272727273,0.5098968916986528,0.4989239028944911,0.052485873817181755,0.4380952380952381,0.5661764705882353,0.4925,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,111,5,1,2024-12-27 02:05:58.688135
"(300, 150, 75)",tanh,sgd,2000,0.7897727272727273,0.5098968916986528,0.4989239028944911,0.052485873817181755,0.4380952380952381,0.5661764705882353,0.4925,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,111,5,1,2024-12-27 02:06:00.243886
"(100, 50, 25)",relu,sgd,200,0.8238636363636364,0.5082469580892294,0.5332247148853398,0.04824857267582142,0.5947802197802198,0.4769503546099291,0.5279435702658708,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,111,5,1,2024-12-27 02:04:42.739395
"(100, 50, 25)",relu,sgd,500,0.8238636363636364,0.5082469580892294,0.5332247148853398,0.04824857267582142,0.5947802197802198,0.4769503546099291,0.5279435702658708,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,111,5,1,2024-12-27 02:04:43.259106
"(100, 50, 25)",relu,sgd,1000,0.8238636363636364,0.5082469580892294,0.5332247148853398,0.04824857267582142,0.5947802197802198,0.4769503546099291,0.5279435702658708,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,111,5,1,2024-12-27 02:04:43.775396
"(100, 50, 25)",relu,sgd,2000,0.8238636363636364,0.5082469580892294,0.5332247148853398,0.04824857267582142,0.5947802197802198,0.4769503546099291,0.5279435702658708,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,111,5,1,2024-12-27 02:04:44.288044
"(300, 150, 75, 35)",relu,adam,2000,0.8238636363636364,0.5082469580892294,0.4482717697670969,0.000461544257116263,0.4485981308411215,0.4485981308411215,0.44761904761904764,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,17,6,1,2024-12-27 02:08:55.680002
"(300, 150, 75, 35)",relu,adam,1000,0.8238636363636364,0.5082469580892294,0.4482717697670969,0.000461544257116263,0.4485981308411215,0.4485981308411215,0.44761904761904764,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,17,6,1,2024-12-27 02:08:55.400853
"(300, 150, 75, 35)",relu,adam,500,0.8238636363636364,0.5082469580892294,0.4482717697670969,0.000461544257116263,0.4485981308411215,0.4485981308411215,0.44761904761904764,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,17,6,1,2024-12-27 02:08:55.123420
"(300, 150, 75, 35)",relu,adam,200,0.8238636363636364,0.5082469580892294,0.4482717697670969,0.000461544257116263,0.4485981308411215,0.4485981308411215,0.44761904761904764,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,17,6,1,2024-12-27 02:08:54.838491
"(100,)",tanh,sgd,200,0.6931818181818182,0.507870753935377,0.4604901425927708,0.052882654385712595,0.424645390070922,0.4215686274509804,0.5352564102564102,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,113,3,1,2024-12-27 02:02:02.720569
"(100,)",tanh,sgd,500,0.6931818181818182,0.507870753935377,0.4604901425927708,0.052882654385712595,0.424645390070922,0.4215686274509804,0.5352564102564102,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,113,3,1,2024-12-27 02:02:03.195357
"(100,)",tanh,sgd,1000,0.6931818181818182,0.507870753935377,0.4604901425927708,0.052882654385712595,0.424645390070922,0.4215686274509804,0.5352564102564102,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,113,3,1,2024-12-27 02:02:03.672789
"(100,)",tanh,sgd,2000,0.6931818181818182,0.507870753935377,0.4604901425927708,0.052882654385712595,0.424645390070922,0.4215686274509804,0.5352564102564102,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,113,3,1,2024-12-27 02:02:04.144067
"(200,)",relu,sgd,2000,0.7556818181818182,0.5070028011204482,0.48622818511601046,0.036792113448873155,0.5361635220125787,0.4485981308411215,0.4739229024943311,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,106,3,1,2024-12-27 02:02:14.678381
"(200,)",relu,sgd,1000,0.7556818181818182,0.5070028011204482,0.48622818511601046,0.036792113448873155,0.5361635220125787,0.4485981308411215,0.4739229024943311,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,106,3,1,2024-12-27 02:02:14.153722
"(200,)",relu,sgd,500,0.7556818181818182,0.5070028011204482,0.48622818511601046,0.036792113448873155,0.5361635220125787,0.4485981308411215,0.4739229024943311,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,106,3,1,2024-12-27 02:02:13.621280
"(200,)",relu,sgd,200,0.7556818181818182,0.5070028011204482,0.48622818511601046,0.036792113448873155,0.5361635220125787,0.4485981308411215,0.4739229024943311,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,106,3,1,2024-12-27 02:02:13.094435
"(10, 10, 5)",identity,sgd,2000,0.7840909090909091,0.5064935064935066,0.5069083015282784,0.012936058260041074,0.49387254901960786,0.5245421245421246,0.5023102310231023,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,111,5,1,2024-12-27 02:01:29.029217
"(10, 10, 5)",identity,sgd,1000,0.7840909090909091,0.5064935064935066,0.5069083015282784,0.012936058260041074,0.49387254901960786,0.5245421245421246,0.5023102310231023,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,111,5,1,2024-12-27 02:01:28.787681
"(10, 10, 5)",identity,sgd,500,0.7840909090909091,0.5064935064935066,0.5069083015282784,0.012936058260041074,0.49387254901960786,0.5245421245421246,0.5023102310231023,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,111,5,1,2024-12-27 02:01:28.546542
"(10, 10, 5)",identity,sgd,200,0.7840909090909091,0.5064935064935066,0.5069083015282784,0.012936058260041074,0.49387254901960786,0.5245421245421246,0.5023102310231023,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,111,5,1,2024-12-27 02:01:28.301202
"(10, 10, 15)",identity,sgd,200,0.7840909090909091,0.5064935064935066,0.491114441114441,0.039877746536417374,0.5137362637362637,0.5245421245421246,0.43506493506493504,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,107,5,1,2024-12-27 02:01:49.188697
"(10, 10, 15)",identity,sgd,500,0.7840909090909091,0.5064935064935066,0.491114441114441,0.039877746536417374,0.5137362637362637,0.5245421245421246,0.43506493506493504,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,107,5,1,2024-12-27 02:01:49.413338
"(10, 10, 15)",identity,sgd,1000,0.7840909090909091,0.5064935064935066,0.491114441114441,0.039877746536417374,0.5137362637362637,0.5245421245421246,0.43506493506493504,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,107,5,1,2024-12-27 02:01:49.641073
"(10, 10, 15)",identity,sgd,2000,0.7840909090909091,0.5064935064935066,0.491114441114441,0.039877746536417374,0.5137362637362637,0.5245421245421246,0.43506493506493504,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,107,5,1,2024-12-27 02:01:49.870533
"(400, 200, 100, 50)",tanh,adam,200,0.8181818181818182,0.5049226441631505,0.5663866069205875,0.096395603680195,0.6563106796116505,0.4326923076923077,0.6101568334578044,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,18,6,1,2024-12-27 02:10:19.831297
"(400, 200, 100, 50)",tanh,adam,500,0.8181818181818182,0.5049226441631505,0.5663866069205875,0.096395603680195,0.6563106796116505,0.4326923076923077,0.6101568334578044,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,18,6,1,2024-12-27 02:10:20.321305
"(400, 200, 100, 50)",tanh,adam,1000,0.8181818181818182,0.5049226441631505,0.5663866069205875,0.096395603680195,0.6563106796116505,0.4326923076923077,0.6101568334578044,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,18,6,1,2024-12-27 02:10:20.804819
"(400, 200, 100, 50)",tanh,adam,2000,0.8181818181818182,0.5049226441631505,0.5663866069205875,0.096395603680195,0.6563106796116505,0.4326923076923077,0.6101568334578044,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,18,6,1,2024-12-27 02:10:21.286048
"(100, 50, 25)",relu,adam,1000,0.8181818181818182,0.5049226441631505,0.49169719169719167,0.07314499253895146,0.5947802197802198,0.4326923076923077,0.44761904761904764,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,18,5,1,2024-12-27 02:04:42.093604
"(100, 50, 25)",relu,adam,2000,0.8181818181818182,0.5049226441631505,0.49169719169719167,0.07314499253895146,0.5947802197802198,0.4326923076923077,0.44761904761904764,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,18,5,1,2024-12-27 02:04:42.222055
"(100, 50, 25)",relu,adam,500,0.8181818181818182,0.5049226441631505,0.49169719169719167,0.07314499253895146,0.5947802197802198,0.4326923076923077,0.44761904761904764,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,18,5,1,2024-12-27 02:04:41.977054
"(100, 50, 25)",tanh,adam,200,0.8181818181818182,0.5049226441631505,0.4954386882958312,0.04490093780808619,0.5183673469387755,0.4326923076923077,0.5352564102564102,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,18,5,1,2024-12-27 02:04:45.423772
"(100,)",tanh,adam,200,0.8181818181818182,0.5049226441631505,0.44303683737646,0.0038963750095243853,0.4380952380952381,0.44339622641509435,0.44761904761904764,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,24,3,1,2024-12-27 02:02:01.857471
